Group,Name,CourseNumber,StartDate,Days,Time,Period,Credits,Campus,Fee,Teacher,Detail
Linux Programming and Administration,C Programming for Beginners,CMPR.X400.(806),8/3/2018,Fri,NA,2018.08.03-2018.11.02,2.0,ONLINE,$620,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590455&SectionID=6140487
Linux Programming and Administration,Linux Kernel Architecture and Programming,LINX.X404.(9),9/10/2018,Mon,06:00 PM,2018.09.10-2018.11.19,3.0,SANTA CLARA,$980,Anand Pai,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5587545&SectionID=6216171
Linux Programming and Administration,"LAMP: Linux Based Web Application Development – Apache, MySQL, PHP",LINX.X401.(817),11/13/2018,Tue,NA,2018.11.13-2019.02.12,3.0,ONLINE,$980,Taral Oza,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590461&SectionID=6225087
Linux Programming and Administration,"LAMP: Linux Based Web Application Development – Apache, MySQL, PHP",LINX.X401.(816),9/18/2018,Tue,NA,2018.09.18-2018.12.18,3.0,ONLINE,$980,Taral Oza,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590461&SectionID=6220115
Linux Programming and Administration,"LAMP: Linux Based Web Application Development – Apache, MySQL, PHP",LINX.X401.(815),8/3/2018,Fri,NA,2018.08.03-2018.11.02,3.0,ONLINE,$980,Taral Oza,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590461&SectionID=6141455
Linux Programming and Administration,"Linux, Introduction",LINX.X400.(5),9/8/2018,Sat,09:00 AM,2018.09.08-2018.11.03,2.5,SANTA CLARA,$840,Suleman Saya,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5586699&SectionID=6215993
Linux Programming and Administration,Linux Device Drivers,LINX.X402.(5),9/28/2018,Fri,06:30 PM,2018.09.28-2018.12.14,3.0,SANTA CLARA,$1020,Raghav Vinjamuri,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5587815&SectionID=6216105
Mobile App Development Professional Award,"Designing User Experience for Smart Things, Virtual Reality and Wearable Technology",UEWD.X405.(1),9/22/2018,Sat,09:00 AM,2018.09.22-2018.10.20,3.0,SANTA CLARA,$980,Eric Dorf,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6228585&SectionID=6228599
Mobile App Development Professional Award,"Developing Applications for iPhone and iPad, Introduction",CMPR.X410.(5),9/10/2018,Mon,06:30 PM,2018.09.10-2018.11.26,3.0,SANTA CLARA,$880,Bess Ho,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5601489&SectionID=6222901
Mobile App Development Professional Award,"Wireless Communications and Mobile Antenna Design, Introduction",ITEC.X410.(3),9/20/2018,Thu,06:30 PM,2018.09.20-2018.12.06,3.0,SANTA CLARA,$775,Edison Fong,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590093&SectionID=6215877
Mobile App Development Professional Award,"Developing Applications for iPhone and iPad, Advanced",CMPR.X411.(2),9/11/2018,Tue,06:30 PM,2018.09.11-2018.11.27,3.0,SANTA CLARA,$980,Bess Ho,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591471&SectionID=6222979
Mobile App Development Professional Award,Developing Applications for Android Mobile Devices,CMPR.X408.(5),9/7/2018,Fri,06:30 PM,2018.09.07-2018.10.19,2.0,SANTA CLARA,$730,Taral Oza,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591389&SectionID=6217195
Mobile App Development Professional Award,"Developing Applications for Android Mobile Devices, Advanced",CMPR.X409.(3),10/27/2018,Sat,09:00 AM,2018.10.27-2018.12.15,2.0,SANTA CLARA,$780,Taral Oza,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5592275&SectionID=6217265
Software Engineering and Quality,User Experience Design Fundamentals,UEWD.X414.(1),9/24/2018,Mon,06:30 PM,2018.09.24-2018.12.03,3.0,SANTA CLARA,$750,Alp Tiritoglu,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6230035&SectionID=6230793
Software Engineering and Quality,"Designing User Experience for Smart Things, Virtual Reality and Wearable Technology",UEWD.X405.(1),9/22/2018,Sat,09:00 AM,2018.09.22-2018.10.20,3.0,SANTA CLARA,$980,Eric Dorf,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6228585&SectionID=6228599
Software Engineering and Quality,"Computational Intelligence, Introduction",CMPR.X405.(2),8/8/2018,Wed,06:30 PM,2018.08.08-2018.09.05,1.5,SANTA CLARA,$730,Thomas P Poliquin,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5592375&SectionID=6138199
Software Engineering and Quality,"C# .NET Programming, Comprehensive",CMPR.X403.(5),9/11/2018,Tue,06:30 PM,2018.09.11-2018.11.06,3.0,SANTA CLARA,$910,Taral Oza,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591239&SectionID=6216979
Software Engineering and Quality,"C# .NET Programming, Comprehensive",CMPR.X403.(809),8/3/2018,Fri,NA,2018.08.03-2018.11.02,3.0,ONLINE,$910,Taral Oza,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591239&SectionID=6141183
Software Engineering and Quality,Object-Oriented Analysis and Design,SEQA.X401.(7),10/1/2018,Mon,06:30 PM,2018.10.01-2018.11.26,3.0,SANTA CLARA,$980,Edwin Mach,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5593949&SectionID=6222273
Software Engineering and Quality,Object-Oriented Analysis and Design,SEQA.X401.(803),8/3/2018,Fri,NA,2018.08.03-2018.11.02,3.0,ONLINE,$980,Edwin Mach,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5593949&SectionID=6141267
Software Engineering and Quality,Data Structures and Algorithms Using C++,CMPR.X406.(2),9/22/2018,Sat,09:00 AM,2018.09.22-2018.12.01,3.0,SANTA CLARA,$980,Jagadeesh Vasudevamurthy,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5599863&SectionID=6217115
Software Engineering and Quality,Java Programming for Beginners,CMPR.X412.(11),9/24/2018,Mon,06:30 PM,2018.09.24-2018.11.19,2.0,SANTA CLARA,$625,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590647&SectionID=6217331
Software Engineering and Quality,Java Programming for Beginners,CMPR.X412.(809),11/13/2018,Tue,NA,2018.11.13-2019.02.12,2.0,ONLINE,$625,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590647&SectionID=6223367
Software Engineering and Quality,Java Programming for Beginners,CMPR.X412.(808),9/18/2018,Tue,NA,2018.09.18-2018.12.18,2.0,ONLINE,$625,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590647&SectionID=6219789
Software Engineering and Quality,Java Programming for Beginners,CMPR.X412.(806),8/3/2018,Fri,NA,2018.08.03-2018.11.02,2.0,ONLINE,$625,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590647&SectionID=6140769
Software Engineering and Quality,JUnit Test Framework,SEQA.X400.(5),9/14/2018,Fri,06:30 PM,2018.09.14-2018.10.12,1.5,SANTA CLARA,$650,Ahmad Nouri,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594113&SectionID=6219021
Software Engineering and Quality,Introduction to Machine Learning and Data Mining,DBDA.X408.(7),9/5/2018,Wed,06:00 PM,2018.09.05-2018.11.07,3.0,SANTA CLARA,$950,Shashidhar Sathyanarayana,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5607017&SectionID=6218943
Software Engineering and Quality,Introduction to Machine Learning and Data Mining,DBDA.X408.(6),10/1/2018,Mon,06:00 PM,2018.10.01-2018.12.10,3.0,SANTA CLARA,$950,Shashidhar Sathyanarayana,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5607017&SectionID=6218273
Software Engineering and Quality,Python Programming for Beginners,CMPR.X415.(11),10/16/2018,Tue,06:30 PM,2018.10.16-2018.11.20,1.5,SANTA CLARA,$580,Irv Kalb,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591073&SectionID=6217635
Software Engineering and Quality,Python Programming for Beginners,CMPR.X415.(10),9/6/2018,Thu,06:30 PM,2018.09.06-2018.10.11,1.5,SANTA CLARA,$580,Donald J Keidel,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591073&SectionID=6217539
Software Engineering and Quality,"Web Applications Testing, Comprehensive",SEQA.X405.(3),9/27/2018,Thu,06:30 PM,2018.09.27-2018.12.06,3.0,SANTA CLARA,$910,Min Wu,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594067&SectionID=6219067
Software Engineering and Quality,User Experience Design Fundamentals,UEWD.X414.(1),9/24/2018,Mon,06:30 PM,2018.09.24-2018.12.03,3.0,SANTA CLARA,$750,Alp Tiritoglu,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6230035&SectionID=6230793
Software Engineering and Quality,Introduction to Web Programming: JavaScript and PHP,IPDV.X404.(5),9/12/2018,Wed,06:30 PM,2018.09.12-2018.11.14,2.0,SANTA CLARA,$710,Teresa M Hardy,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5597861&SectionID=6216607
Software Engineering and Quality,Relational Database Design and SQL Programming,DBDA.X415.(817),11/13/2018,Tue,NA,2018.11.13-2019.02.12,3.0,ONLINE,$910,Niket K. Patwardhan,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594139&SectionID=6225043
Software Engineering and Quality,Relational Database Design and SQL Programming,DBDA.X415.(816),9/18/2018,Tue,NA,2018.09.18-2018.12.18,3.0,ONLINE,$910,Niket K. Patwardhan,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594139&SectionID=6220031
Software Engineering and Quality,Relational Database Design and SQL Programming,DBDA.X415.(13),9/10/2018,Mon,06:30 PM,2018.09.10-2018.11.19,3.0,SANTA CLARA,$910,Niket K. Patwardhan,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594139&SectionID=6218639
Software Engineering and Quality,Relational Database Design and SQL Programming,DBDA.X415.(814),8/3/2018,Fri,NA,2018.08.03-2018.11.02,3.0,ONLINE,$910,Niket K. Patwardhan,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5594139&SectionID=6141351
Software Engineering and Quality,Managing Software Projects,PPMT.X402.(3),11/17/2018,Sat,08:30 AM,2018.11.17-2018.12.01,1.5,SANTA CLARA,$750,Oliver D Gildersleeve,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5575585&SectionID=6206099
Software Engineering and Quality,DevOps Technologies,ITEC.X401.(3),9/15/2018,Sat,11:00 AM,2018.09.15-2018.11.17,3.0,SANTA CLARA,$910,Jeffrey S Miller,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5618051&SectionID=6215739
Software Engineering and Quality,"Java Programming, Comprehensive",CMPR.X413.(10),9/5/2018,Wed,06:30 PM,2018.09.05-2018.11.07,3.0,SANTA CLARA,$1020,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590711&SectionID=6217441
Software Engineering and Quality,"Java Programming, Comprehensive",CMPR.X413.(808),11/13/2018,Tue,NA,2018.11.13-2019.02.12,3.0,ONLINE,$1020,Radhika S Grover,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590711&SectionID=6223421
Software Engineering and Quality,"Java Programming, Comprehensive",CMPR.X413.(807),9/18/2018,Tue,NA,2018.09.18-2018.12.18,3.0,ONLINE,$1020,Radhika S Grover,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590711&SectionID=6219831
Software Engineering and Quality,"Java Programming, Comprehensive",CMPR.X413.(806),8/3/2018,Fri,NA,2018.08.03-2018.11.02,3.0,ONLINE,$1020,Radhika S Grover,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590711&SectionID=6140911
Software Engineering and Quality,Python for Programmers,CMPR.X416.(817),11/13/2018,Tue,NA,2018.11.13-2019.02.12,3.0,ONLINE,$1020,Marilyn Davis,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6224949
Software Engineering and Quality,Python for Programmers,CMPR.X416.(816),9/18/2018,Tue,NA,2018.09.18-2018.12.18,3.0,ONLINE,$1020,Marilyn Davis,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6219873
Software Engineering and Quality,Python for Programmers,CMPR.X416.(20),12/3/2018,Mon,09:00 AM,2018.12.03-2018.12.15,3.0,SANTA CLARA,$1020,Marilyn Davis,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6217855
Software Engineering and Quality,Python for Programmers,CMPR.X416.(19),9/26/2018,Wed,06:30 PM,2018.09.26-2018.12.05,3.0,SANTA CLARA,$1020,Ravishankar N Chityala,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6217777
Software Engineering and Quality,Python for Programmers,CMPR.X416.(18),9/8/2018,Sat,09:00 AM,2018.09.08-2018.11.10,3.0,SANTA CLARA,$1020,Min Wu,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6217699
Software Engineering and Quality,Python for Programmers,CMPR.X416.(815),8/3/2018,Fri,NA,2018.08.03-2018.11.02,3.0,ONLINE,$1020,Marilyn Davis,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6141083
Software Engineering and Quality,Python for Programmers,CMPR.X416.(17),8/20/2018,Mon,09:00 AM,2018.08.20-2018.09.04,3.0,SANTA CLARA,$1020,Marilyn Davis,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5591127&SectionID=6140361
Software Engineering and Quality,C Programming for Beginners,CMPR.X400.(11),9/26/2018,Wed,06:30 PM,2018.09.26-2018.11.14,2.0,SANTA CLARA,$620,Wayne L Fenton,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590455&SectionID=6216855
Software Engineering and Quality,C Programming for Beginners,CMPR.X400.(808),11/13/2018,Tue,NA,2018.11.13-2019.02.12,2.0,ONLINE,$620,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590455&SectionID=6223203
Software Engineering and Quality,C Programming for Beginners,CMPR.X400.(807),9/18/2018,Tue,NA,2018.09.18-2018.12.18,2.0,ONLINE,$620,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590455&SectionID=6219579
Software Engineering and Quality,C Programming for Beginners,CMPR.X400.(806),8/3/2018,Fri,NA,2018.08.03-2018.11.02,2.0,ONLINE,$620,Bineet Sharma,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590455&SectionID=6140487
VLSI Engineering,VLSI Engineering Info,INFO.VLSI.(01),8/20/2018,Mon,06:30 PM,2018.08.20-2018.08.20,,SANTA CLARA,$0,,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6275245&SectionID=6286609
VLSI Engineering,"Embedded System Hardware Architectures, Introduction",EMBD.X415.(2),9/17/2018,Mon,06:30 PM,2018.09.17-2018.11.26,3.0,SANTA CLARA,$820,Michael A. Wang,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=6015119&SectionID=6214385
VLSI Engineering,"Wireless Communications and Mobile Antenna Design, Introduction",ITEC.X410.(3),9/20/2018,Thu,06:30 PM,2018.09.20-2018.12.06,3.0,SANTA CLARA,$775,Edison Fong,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5590093&SectionID=6215877
VLSI Engineering,Digital Logic Design Using Verilog,VLSI.X404.(3),9/18/2018,Tue,06:00 PM,2018.09.18-2018.11.20,3.0,SANTA CLARA,$980,Jagadeesh Vasudevamurthy,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5589363&SectionID=6215313
VLSI Engineering,SystemVerilog Essentials: Functional Verification and Simulation,VLSI.X412.(3),9/26/2018,Wed,06:30 PM,2018.09.26-2018.11.07,1.5,SANTA CLARA,$650,Charles T Dancak,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5589433&SectionID=6215537
VLSI Engineering,Advanced Verification with SystemVerilog OOP Testbench,VLSI.X400.(5),9/18/2018,Tue,06:30 PM,2018.09.18-2018.11.27,3.0,SANTA CLARA,$1020,Benjamin Ting,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5589599&SectionID=6214917
VLSI Engineering,"Analog IC Design, Introduction",VLSI.X401.(3),9/22/2018,Sat,08:30 AM,2018.09.22-2018.12.01,3.0,SANTA CLARA,$880,"Min ""Adam"" Chu",http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5589821&SectionID=6215061
VLSI Engineering,Developing the Nanometer ASIC: From Spec to Silicon,VLSI.X403.(3),9/6/2018,Thu,06:30 PM,2018.09.06-2018.10.25,2.0,SANTA CLARA,$750,Charles T Dancak,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5589353&SectionID=6215243
VLSI Engineering,System and Functional Verification Using UVM (Universal Verification Methodology),VLSI.X410.(5),9/27/2018,Thu,06:30 PM,2018.09.27-2018.12.06,3.0,SANTA CLARA,$1020,Benjamin Ting,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5589617&SectionID=6215411
VLSI Engineering,"ASIC Physical Design, Advanced",VLSI.X402.(3),9/17/2018,Mon,06:30 PM,2018.09.17-2018.11.26,3.0,SANTA CLARA,$980,Shahrokh Shakouri,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5589773&SectionID=6215163
VLSI Engineering,Timing Closure in IC Design,VLSI.X414.(3),9/21/2018,Fri,06:30 PM,2018.09.21-2018.11.30,3.0,SANTA CLARA,$980,Sam D Huynh,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5589797&SectionID=6215599
VLSI Engineering,Low-Power Design of Nano-Scale Digital Circuits,VLSI.X407.(815),9/18/2018,Tue,NA,2018.09.18-2018.12.18,3.0,ONLINE,$980,Hamid Mahmoodi,http://course.ucsc-extension.edu/modules/shop/index.html?action=section&OfferingID=5589811&SectionID=6220157
